"","ESC.1.15.OPR.279514","ESC.1.24.OPL.279654","ESC.1.34.OPR.279524","ESC.1.33.OPL.279468","ESC.1.9a.OPL.279644","ESC.1.28.OPR.279603","ESC.1.62.OPL.279669","ESC.1.53.OPL.279544","ESC.1.45.OPL.279704","ESC.1.28.OPL.279617","ESC.1.34.OPL.279562","ESC.1.42.OPL.279703","ESC.1.49.OPL.279522","ESC.1.72.OPR.279523","ESC.1.61.OPR.279506","ESC.1.45.OPR.279442","ESC.1.65.OPL.279620","ESC.1.55.OPR.279483","ESC.1.60.OPR.279487","ESC.1.71.OPR.279471","ESC.1.35.OPR.279455","ESC.1.68.OPR.279573","ESC.1.20.OPL.279671","ESC.1.23.OPL.279686","ESC.1.44.OPR.279527","ESC.1.63.OPL.279420","ESC.1.37.OPR.279696","ESC.1.47.OPL.279646","ESC.1.49.OPR.279650","ESC.1.26.OPR.279484","ESC.1.43.OPL.279611","ESC.1.53.OPR.279665","ESC.1.1.OPR.279601","ESC.1.65.OPR.279502","ESC.1.26.OPL.279470","ESC.1.17.OPR.279511","ESC.1.29.OPL.279486","ESC.1.55.OPL.279670","ESC.1.48.OPR.279680","ESC.1.71.OPL.279661","ESC.1.61.OPL.279525","ESC.1.43.OPR.279635","ESC.1.50.OPL.279499","ESC.1.69.OPL.279699","ESC.1.38.OPR.279528","ESC.1.56.OPR.279444","ESC.1.62.OPR.279652","ESC.1.17.OPL.279551","ESC.1.19.OPL.279430","ESC.1.22.OPR.279421","ESC.1.32.OPL.279633","ESC.1.72.OPL.279581","ESC.1.51.OPR.279561","ESC.1.20a.OPL.279437","ESC.1.30.OPL.279456","ESC.1.48.OPL.279572","ESC.1.59.OPR.279629","ESC.1.5.OPR.279659","ESC.1.24.OPR.279606","ESC.1.44.OPL.279532","ESC.1.64.OPR.279439","ESC.1.30.OPR.279564","ESC.1.47.OPR.279560","ESC.1.50.OPR.279637","ESC.1.20.OPR.279692","ESC.1.39.OPL.279608","ESC.1.51.OPL.279500","ESC.1.60.OPL.279582","ESC.1.64.OPL.279491","ESC.1.46.OPL.279623","ESC.1.56.OPL.279540","ESC.1.33.OPR.279647","ESC.1.1.OPL.279586","ESC.1.58.OPL.279556","ESC.1.37.OPL.279622","ESC.1.40.OPL.279667","ESC.1.46.OPR.279457","ESC.1.31.OPL.279464","ESC.1.19.OPR.279460","ESC.1.52.OPR.279589"
"351148",0,1,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"515620",0,2,0,0,0,0,0,1,5,0,0,0,1,0,1,4,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,2,13,0,0,0,0,7,0,0,0,0,5,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,4,0,13,6,0,0,0,0,0,0
"29566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553964",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361751",0,2,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7349",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192842",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"148123",4,15,0,10,0,4,0,6,0,5,0,41,12,0,19,0,11,4,0,0,4,0,31,0,0,0,21,53,21,10,0,0,2,4,0,21,20,16,9,2,10,1,6,3,0,10,0,12,0,5,0,1,17,4,3,3,6,0,8,1,0,8,35,15,0,22,19,0,0,0,12,0,0,2,16,0,1,5,9,1
"156052",0,0,0,4,0,2,0,1,0,0,0,0,0,2,0,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,1,1,0,0,0,0,10,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"533937",0,0,0,0,0,0,16,0,0,5,0,0,38,5,1,0,0,0,0,0,1,3,0,0,2,0,0,34,36,0,0,4,2,2,10,3,116,0,0,0,6,0,0,0,11,1,0,3,5,0,2,0,33,0,6,0,0,0,4,6,0,12,3,6,0,7,6,0,0,0,1,0,0,6,2,0,1,0,0,0
"89232",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"11191",0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529659",16,43,10,0,1,0,0,16,0,1,4,17,0,3,125,0,0,0,21,5,80,23,1,0,10,0,2,1,9,7,38,32,0,21,0,0,0,6,3,0,93,11,3,32,1,12,1,23,0,23,0,15,3,1,17,1,140,55,100,10,59,0,0,2,0,19,0,97,89,28,25,6,0,0,8,53,0,4,1,55
"142000",0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,1,19,1,5,0,6,0,0,17,0,10,6,0,2,3,0,0,12,1,0,1,0,1,3,1,4,5,7,0,18,7,0,0,14,2,0,0,0,0,2,0,0,2,10,5,0,1,24,0,0,0,0,8,0,0,0,0,0,1,3,0
"236623",0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145149",0,14,1,0,0,0,3,2,0,0,1,0,0,4,2,0,0,0,9,3,2,0,0,0,0,0,1,3,0,0,0,1,0,0,1,2,0,1,0,0,1,0,0,2,0,0,3,0,1,1,0,27,0,0,0,0,2,0,1,0,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2,0,1
"109771",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,0,2
"254175",0,89,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,56,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,21,0,0
"259569",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46159",0,2,0,0,0,0,0,1,0,2,0,1,0,1,5,0,0,1,0,1,2,0,0,0,3,0,1,0,1,0,0,0,0,0,4,0,0,2,0,0,3,0,1,0,0,4,0,0,0,7,0,1,0,0,0,0,4,1,2,0,3,0,0,0,0,1,0,0,0,0,2,0,0,1,1,7,4,0,0,1
"244669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,4,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"361926",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3956",0,0,0,3,0,3,0,0,29,1,0,0,0,6,0,8,0,1,1,0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,1,5,4,0,3,0,0,3,0,0,0,0,0,0,32,0,0,16,0,0,0,0,1,0,0,0,0,1,3,0,3,7,0,0,0,1,0,53,0,0,0,0,74,0,0
"185969",1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,3,11,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"539301",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56320",0,14,0,0,0,0,0,0,0,0,0,0,0,98,0,0,1,11,0,21,0,0,0,6,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,23,0,0,13,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,74,0,0,3,0,0,0,0
"277679",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"221829",0,37,0,0,0,0,3,3,0,0,0,0,5,0,3,0,0,0,0,17,1,0,0,0,0,0,0,19,4,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,6,0,4,2,4,16,0,0,2,0,0,0,0,0,18,0,0,0,51,0,0,1,2,0,0,2,0,0,0,5,0,0,1,0,0,0
"516119",18,54,133,20,0,12,19,94,4,9,107,90,63,0,100,0,22,0,11,78,140,0,0,86,0,48,38,0,0,0,95,45,111,0,77,34,0,33,0,77,58,34,0,17,8,146,15,52,140,116,0,24,5,2,97,4,264,152,52,28,153,19,12,20,0,120,1,11,0,13,171,0,4,29,0,141,23,48,7,0
"79234",3,2,1,17,0,0,0,0,0,0,2,5,0,1,7,0,4,11,16,8,34,18,0,3,35,0,2,7,5,0,12,5,37,7,16,5,0,11,0,0,9,7,3,1,0,3,0,0,0,0,0,0,0,1,3,0,0,1,0,44,7,1,2,0,0,0,4,31,20,2,2,14,1,2,1,52,3,0,0,9
"3957",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236202",0,1,0,0,18,3,3,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,2,0,0,0,0,1,0,3,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"175537",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179460",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"470738",0,22,0,27,0,0,388,0,9,5,1,13,168,43,0,6,97,42,0,145,79,96,89,1,411,0,78,424,233,5,90,0,126,43,4,0,570,0,197,0,25,0,0,9,541,0,282,0,1629,263,0,17,713,5,0,0,0,0,1,229,0,259,506,723,0,213,635,0,0,24,176,5,14,81,151,3,14,0,271,0
"295019",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64396",0,75,37,12,0,20,3,16,61,0,3,1,0,48,32,73,2,38,54,0,0,3,0,91,15,0,0,39,7,30,0,7,92,6,0,103,38,47,0,21,19,428,58,1,0,30,2,0,4,38,82,20,9,13,0,0,1,69,0,0,8,0,34,31,0,41,3,16,0,11,0,4,145,19,1,8,24,463,1,0
"525269",0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"470973",2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"364563",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244198",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484401",0,42,23,17,0,18,1,0,65,67,3,0,1,14,0,71,3,0,4,15,0,0,3,0,3,21,3,12,0,0,0,1,49,2,9,1,0,23,0,29,0,0,48,0,4,1,0,0,17,1,184,34,0,1,0,0,0,6,1,0,6,10,8,3,0,8,0,0,4,3,0,4,5,0,0,21,0,481,4,0
"242796",1,2,2,0,0,1,0,1,0,2,2,0,0,35,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0
"332355",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"29328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"149555",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540329",0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14178",0,0,0,0,0,0,0,1,0,3,0,1,0,0,10,0,0,27,22,0,0,0,9,16,3,0,0,0,0,1,0,0,0,1,0,1,3,11,0,2,6,3,6,0,0,8,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22635",0,25,9,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,14,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,5,0,4,0,1,1,0,0,0,0,9,0,2,0,0,0,0,26,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27,0,0
"70038",4,73,0,330,0,0,0,0,0,0,0,128,1,0,0,1,14,0,0,0,0,0,0,53,0,1,0,0,18,0,0,130,0,70,0,21,0,0,0,0,1,0,0,25,0,0,0,19,23,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,34,0,0,13,0,132,0,0,0,831,3,0,2,67
"88035",0,3,0,0,0,0,0,0,0,5,1,1,0,20,1,0,4,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,3,0,0
"195061",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511532",5,10,0,3,0,0,0,11,0,9,0,0,0,1,18,0,0,1,0,8,12,5,0,0,19,0,27,10,19,5,20,0,11,0,7,3,0,3,19,0,5,10,5,3,0,3,17,7,133,3,0,1,0,0,4,0,3,0,0,24,27,12,18,20,0,8,21,0,21,2,0,0,1,0,44,17,2,1,23,1
"2181",0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585307",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552928",0,0,0,0,0,2,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"539347",0,0,0,14,0,7,0,55,1,12,0,75,1,1,0,4,2,43,0,2,197,160,0,13,36,0,34,2,46,22,50,0,0,7,76,27,0,2,1,0,84,0,14,21,0,14,0,13,32,17,0,0,0,0,0,0,0,0,4,14,0,0,2,2,0,0,0,0,4,126,27,26,3,0,34,185,97,0,0,0
"38061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
